date,kiwi-coin.com (worldwide), kiwi-coin.com (europe),binance.us
2021-06-13T02:20:37.842Z,50046.38,50048.7,50059.44
2021-06-13T02:20:43.571Z,50046.38,50048.7,50059.44
2021-06-13T02:20:49.292Z,50046.38,50048.7,50059.44
2021-06-13T02:20:55.010Z,50046.38,50048.7,50048.31
2021-06-13T02:21:00.963Z,50046.38,50048.7,50048.31
2021-06-13T02:21:06.684Z,50046.38,50048.7,50048.31
2021-06-13T02:21:12.405Z,50046.38,50048.7,50044.91
2021-06-13T02:21:18.133Z,50046.38,50048.7,50044.9
2021-06-13T02:21:24.099Z,50046.38,50048.7,50044.84
2021-06-13T02:21:30.088Z,49999.52,50048.7,50044.84
2021-06-13T02:21:35.849Z,49999.52,50048.7,50043.88
2021-06-13T02:21:41.808Z,49999.52,50048.7,50043.87
2021-06-13T02:21:47.529Z,49999.52,50048.7,50043.87
2021-06-13T02:21:53.256Z,49999.52,50048.7,50043.87
2021-06-13T02:21:59.206Z,49999.52,50048.7,50040.69
2021-06-13T02:22:04.940Z,49999.52,50048.7,50040.69
2021-06-13T02:22:10.669Z,49999.52,50048.7,50030.59
2021-06-13T02:22:16.389Z,49999.52,50048.7,50030.59
2021-06-13T02:22:22.123Z,49999.52,50048.7,50030.59
2021-06-13T02:22:27.885Z,49999.52,50048.7,50023.1
2021-06-13T02:22:33.636Z,49999.52,50048.7,50022.93
2021-06-13T02:22:39.358Z,49999.52,50048.7,50022.93
2021-06-13T02:22:45.094Z,49999.52,50048.7,50022.78
2021-06-13T02:22:50.839Z,49999.52,50048.7,50019.75
2021-06-13T02:22:58.865Z,49999.52,50022.18,50017.97
2021-06-13T02:23:04.591Z,49999.52,50022.18,50017.86
2021-06-13T02:23:10.315Z,49999.52,50022.18,50017.86
2021-06-13T02:23:16.035Z,49999.52,50022.18,50015.25
2021-06-13T02:23:21.760Z,49999.52,50022.18,50015.22
2021-06-13T02:23:27.509Z,49999.52,50022.18,50015.2
2021-06-13T02:23:33.234Z,49999.52,50022.18,50015.2
2021-06-13T02:23:39.000Z,49999.52,50022.18,50015.2
2021-06-13T02:23:44.722Z,49975.54,50022.18,50012.39
2021-06-13T02:23:50.440Z,49975.54,50022.18,50012.39
2021-06-13T02:23:56.170Z,49975.54,50022.18,50010.22
2021-06-13T02:24:01.890Z,49975.54,50022.18,50010.22
2021-06-13T02:24:07.614Z,49975.54,50022.18,50009.97
2021-06-13T02:24:13.336Z,49975.54,50022.18,50006.88
2021-06-13T02:24:19.281Z,49975.54,50022.18,49997.69
2021-06-13T02:24:25.085Z,49975.54,50022.18,49997.69
2021-06-13T02:24:30.808Z,49975.54,50022.18,49997.69
2021-06-13T02:24:36.573Z,49975.54,50022.18,49997.69
2021-06-13T02:24:42.305Z,49975.54,50022.18,49997.46
2021-06-13T02:24:48.041Z,49975.54,50022.18,49987.86
2021-06-13T02:24:53.761Z,49975.54,50022.18,49985.02
2021-06-13T02:24:59.489Z,49975.54,50022.18,49982.54
2021-06-13T02:25:05.218Z,49975.54,50022.18,49977.82
2021-06-13T02:25:10.939Z,49975.54,50022.18,49973.46
2021-06-13T02:25:17.803Z,49975.54,49937.48,49973.46
2021-06-13T02:25:23.525Z,49975.54,49937.48,49972.55
2021-06-13T02:25:29.289Z,49975.54,49937.48,49972.55
2021-06-13T02:25:35.033Z,49975.54,49937.48,49971.71
2021-06-13T02:25:40.982Z,49975.54,49937.48,49966.79
2021-06-13T02:25:46.812Z,49975.54,49937.48,49966.65
2021-06-13T02:25:52.527Z,49975.54,49937.48,49966.65
2021-06-13T02:25:58.531Z,49975.54,49937.48,49958.54
2021-06-13T02:26:04.248Z,49940.61,49937.48,49958.37
2021-06-13T02:26:09.966Z,49940.61,49937.48,49958.37
2021-06-13T02:26:15.704Z,49940.61,49937.48,49956.01
2021-06-13T02:26:21.427Z,49940.61,49937.48,49956.01
2021-06-13T02:26:27.511Z,49940.61,49937.48,49956.01
2021-06-13T02:26:33.306Z,49940.61,49937.48,49955.9
2021-06-13T02:26:39.253Z,49940.61,49937.48,49951.08
2021-06-13T02:26:44.963Z,49940.61,49937.48,49951.78
2021-06-13T02:26:50.695Z,49940.61,49937.48,49951.9
2021-06-13T02:26:56.419Z,49940.61,49937.48,49951.91
2021-06-13T02:27:02.144Z,49940.61,49937.48,49951.91
2021-06-13T02:27:07.870Z,49940.61,49937.48,49950.23
2021-06-13T02:27:13.601Z,49940.61,49937.48,49950.23
2021-06-13T02:27:19.323Z,49940.61,49937.48,49949.19
2021-06-13T02:27:25.046Z,49940.61,49937.48,49949.13
2021-06-13T02:27:30.800Z,49940.61,49937.48,49946.3
2021-06-13T02:27:40.500Z,49940.61,49911.67,49946.3
2021-06-13T02:27:46.228Z,49939.08,49911.67,49945.83
2021-06-13T02:27:51.947Z,49939.08,49911.67,49943.24
2021-06-13T02:27:57.672Z,49939.08,49911.67,49943.24
2021-06-13T02:28:03.645Z,49939.08,49911.67,49943.24
2021-06-13T02:28:09.364Z,49939.08,49911.67,49943.24
2021-06-13T02:28:15.092Z,49939.08,49911.67,49940.52
2021-06-13T02:28:21.040Z,49939.08,49911.67,49941.22
2021-06-13T02:28:26.798Z,49939.08,49911.67,49941.22
2021-06-13T02:28:32.520Z,49939.08,49911.67,49941.22
2021-06-13T02:28:38.237Z,49939.08,49911.67,49941.22
2021-06-13T02:28:43.962Z,49939.08,49911.67,49941.66
2021-06-13T02:28:49.761Z,49939.08,49911.67,49942.32
2021-06-13T02:28:55.492Z,49939.08,49911.67,49942.32
2021-06-13T02:29:01.442Z,49939.08,49911.67,49942.21
2021-06-13T02:29:07.157Z,49939.08,49911.67,49942.29
2021-06-13T02:29:12.878Z,49939.08,49911.67,49942.32
2021-06-13T02:29:18.609Z,49939.08,49911.67,49942.39
2021-06-13T02:29:24.383Z,49939.08,49911.67,49942.39
2021-06-13T02:29:30.115Z,49939.08,49911.67,49942.39
2021-06-13T02:29:35.832Z,49939.08,49911.67,49942.46
2021-06-13T02:29:41.550Z,49939.08,49911.67,49942.47
2021-06-13T02:29:47.275Z,49939.08,49911.67,49939.87
2021-06-13T02:29:53.004Z,49939.08,49911.67,49940.19
2021-06-13T02:30:00.382Z,49939.08,49993.25,49940.19
2021-06-13T02:30:06.342Z,50017.59,49993.25,49940.19
2021-06-13T02:30:12.284Z,50017.59,49993.25,49944.35
2021-06-13T02:30:18.001Z,50017.59,49993.25,49944.35
2021-06-13T02:30:23.977Z,50017.59,49993.25,49944.87
2021-06-13T02:30:29.719Z,50017.59,49993.25,49945.09
2021-06-13T02:30:35.443Z,50017.59,49993.25,49945.3
2021-06-13T02:30:41.426Z,50017.59,49993.25,49945.68
2021-06-13T02:30:47.148Z,50017.59,49993.25,49970.61
2021-06-13T02:30:52.885Z,50017.59,49993.25,49970.61
2021-06-13T02:30:58.607Z,50017.59,49993.25,49978.93
2021-06-13T02:31:04.340Z,50017.59,49993.25,49979
2021-06-13T02:31:10.061Z,50017.59,49993.25,49980.6
2021-06-13T02:31:15.792Z,50017.59,49993.25,49982.07
2021-06-13T02:31:21.592Z,50017.59,49993.25,49982.07
2021-06-13T02:31:27.532Z,50017.59,49993.25,49982.07
2021-06-13T02:31:33.254Z,50017.59,49993.25,49982.42
2021-06-13T02:31:38.973Z,50017.59,49993.25,49981.66
2021-06-13T02:31:44.756Z,50017.59,49993.25,49981.68
2021-06-13T02:31:50.482Z,50036.3,49993.25,49982.65
2021-06-13T02:31:56.427Z,50036.3,49993.25,49982.65
2021-06-13T02:32:02.145Z,50036.3,49993.25,49982.65
2021-06-13T02:32:08.093Z,50036.3,49993.25,49982.65
2021-06-13T02:32:14.054Z,50036.3,49993.25,49991.04
2021-06-13T02:32:21.324Z,50036.3,49969.06,49994.46
2021-06-13T02:32:27.052Z,50036.3,49969.06,49994.64
2021-06-13T02:32:32.779Z,50036.3,49969.06,49994.64
2021-06-13T02:32:38.499Z,50036.3,49969.06,49994.64
2021-06-13T02:32:44.443Z,50036.3,49969.06,49994.64
2021-06-13T02:32:50.175Z,50036.3,49969.06,49996.47
2021-06-13T02:32:56.179Z,50036.3,49969.06,49996.44
2021-06-13T02:33:02.138Z,50036.3,49969.06,49996.41
2021-06-13T02:33:08.088Z,50036.3,49969.06,49996.4
2021-06-13T02:33:13.811Z,50036.3,49969.06,49996.03
2021-06-13T02:33:19.582Z,50036.3,49969.06,49996.31
2021-06-13T02:33:25.300Z,50036.3,49969.06,49995.62
2021-06-13T02:33:31.246Z,50036.3,49969.06,49995.59
2021-06-13T02:33:36.983Z,50036.3,49969.06,49995.5
2021-06-13T02:33:42.702Z,50036.3,49969.06,49995.3
2021-06-13T02:33:48.417Z,50036.3,49969.06,49995.83
2021-06-13T02:33:54.399Z,50036.3,49969.06,49996.79
2021-06-13T02:34:00.130Z,50036.3,49969.06,49996.65
2021-06-13T02:34:06.078Z,50036.3,49969.06,49929.44
2021-06-13T02:34:11.807Z,49995.06,49969.06,49929.44
2021-06-13T02:34:17.594Z,49995.06,49969.06,49928.9
2021-06-13T02:34:23.387Z,49995.06,49969.06,49928.85
2021-06-13T02:34:29.334Z,49995.06,49969.06,49928.84
2021-06-13T02:34:35.290Z,49995.06,49969.06,49928.84
2021-06-13T02:34:42.681Z,49995.06,49875.14,49928.69
2021-06-13T02:34:48.632Z,49995.06,49875.14,49928.36
2021-06-13T02:34:54.354Z,49995.06,49875.14,49928.36
2021-06-13T02:35:00.298Z,49995.06,49875.14,49927.01
2021-06-13T02:35:06.091Z,49995.06,49875.14,49927
2021-06-13T02:35:12.042Z,49995.06,49875.14,49927
2021-06-13T02:35:17.985Z,49995.06,49875.14,49930.22
2021-06-13T02:35:24.018Z,49995.06,49875.14,49932.74
2021-06-13T02:35:29.732Z,49995.06,49875.14,49932.79
2021-06-13T02:35:35.450Z,49995.06,49875.14,49932.64
2021-06-13T02:35:41.171Z,49995.06,49875.14,49932.68
2021-06-13T02:35:47.127Z,49995.06,49875.14,49904.42
2021-06-13T02:35:53.095Z,49995.06,49875.14,49904.42
2021-06-13T02:35:58.828Z,50025.7,49875.14,49904.42
2021-06-13T02:36:04.768Z,50025.7,49875.14,49904.52
2021-06-13T02:36:10.490Z,50025.7,49875.14,49904.82
2021-06-13T02:36:16.273Z,50025.7,49875.14,49899.62
2021-06-13T02:36:22.293Z,50025.7,49875.14,49899.63
2021-06-13T02:36:28.015Z,50025.7,49875.14,49899.63
2021-06-13T02:36:33.743Z,50025.7,49875.14,49898.46
2021-06-13T02:36:39.463Z,50025.7,49875.14,49898.58
2021-06-13T02:36:45.194Z,50025.7,49875.14,49898.58
2021-06-13T02:36:50.912Z,50025.7,49875.14,49895.27
2021-06-13T02:36:56.783Z,50025.7,49875.14,49895.27
2021-06-13T02:37:04.805Z,50025.7,49922.99,49895.85
2021-06-13T02:37:10.536Z,50025.7,49922.99,49896.49
2021-06-13T02:37:16.313Z,50025.7,49922.99,49896.24
2021-06-13T02:37:22.084Z,50025.7,49922.99,49896.18
2021-06-13T02:37:28.078Z,50025.7,49922.99,49896.81
2021-06-13T02:37:33.808Z,50025.7,49922.99,49897.18
2021-06-13T02:37:39.532Z,50025.7,49922.99,49897.22
2021-06-13T02:37:45.267Z,50025.7,49922.99,49897.43
2021-06-13T02:37:50.981Z,50025.7,49922.99,49897.32
2021-06-13T02:37:56.711Z,50025.7,49922.99,49897.68
2021-06-13T02:38:02.431Z,50025.7,49922.99,49897.32
2021-06-13T02:38:08.156Z,50025.7,49922.99,49897.3
2021-06-13T02:38:13.878Z,50025.7,49922.99,49896.73
2021-06-13T02:38:19.945Z,49979.16,49922.99,49896.73
2021-06-13T02:38:25.681Z,49979.16,49922.99,49896.73
2021-06-13T02:38:31.399Z,49979.16,49922.99,49896.73
2021-06-13T02:38:37.115Z,49979.16,49922.99,49896.03
2021-06-13T02:38:43.068Z,49979.16,49922.99,49903.5
2021-06-13T02:38:48.790Z,49979.16,49922.99,49903.5
2021-06-13T02:38:54.524Z,49979.16,49922.99,49903.31
2021-06-13T02:39:00.243Z,49979.16,49922.99,49903.65
2021-06-13T02:39:05.967Z,49979.16,49922.99,49903.65
2021-06-13T02:39:11.688Z,49979.16,49922.99,49903.65
2021-06-13T02:39:17.527Z,49979.16,49922.99,49903.65
2021-06-13T02:39:24.832Z,49979.16,49933.05,49903.65
2021-06-13T02:39:30.585Z,49979.16,49933.05,49943.64
2021-06-13T02:39:36.300Z,49979.16,49933.05,49943.52
2021-06-13T02:39:42.018Z,49979.16,49933.05,49942.08
2021-06-13T02:39:47.741Z,49979.16,49933.05,49939.57
2021-06-13T02:39:53.465Z,49979.16,49933.05,49939.7
2021-06-13T02:39:59.416Z,49979.16,49933.05,49941.09
2021-06-13T02:40:05.143Z,49956.05,49933.05,49940.09
2021-06-13T02:40:11.135Z,49956.05,49933.05,49939.98
2021-06-13T02:40:16.919Z,49956.05,49933.05,49940
2021-06-13T02:40:22.868Z,49956.05,49933.05,49935.34
2021-06-13T02:40:28.599Z,49956.05,49933.05,49930.41
2021-06-13T02:40:34.545Z,49956.05,49933.05,49930.41
2021-06-13T02:40:40.268Z,49956.05,49933.05,49930.41
2021-06-13T02:40:46.008Z,49956.05,49933.05,49930.06
2021-06-13T02:40:51.748Z,49956.05,49933.05,49930.06
2021-06-13T02:40:57.698Z,49956.05,49933.05,49930.55
2021-06-13T02:41:03.422Z,49956.05,49933.05,49930.56
2021-06-13T02:41:09.145Z,49956.05,49933.05,49930.56
2021-06-13T02:41:15.174Z,49956.05,49933.05,49929.74
2021-06-13T02:41:20.955Z,49956.05,49933.05,49928.52
2021-06-13T02:41:26.671Z,49956.05,49933.05,49928.29
2021-06-13T02:41:32.391Z,49956.05,49933.05,49926.52
2021-06-13T02:41:38.153Z,49956.05,49933.05,49924.94
2021-06-13T02:41:46.195Z,49956.05,49919.83,49924.31
2021-06-13T02:41:51.922Z,49956.05,49919.83,49923.9
2021-06-13T02:41:57.643Z,49956.05,49919.83,49923.88
2021-06-13T02:42:03.370Z,49956.05,49919.83,49922.39
2021-06-13T02:42:09.324Z,49956.05,49919.83,49922.04
2021-06-13T02:42:15.046Z,49956.05,49919.83,49921.58
2021-06-13T02:42:20.851Z,49956.05,49919.83,49921.58
2021-06-13T02:42:26.811Z,49937.74,49919.83,49921.11
2021-06-13T02:42:32.547Z,49937.74,49919.83,49921.1
2021-06-13T02:42:38.274Z,49937.74,49919.83,49921.1
2021-06-13T02:42:44.219Z,49937.74,49919.83,49921.1
2021-06-13T02:42:49.945Z,49937.74,49919.83,49921.05
2021-06-13T02:42:55.663Z,49937.74,49919.83,49921.13
2021-06-13T02:43:01.393Z,49937.74,49919.83,49921.08
2021-06-13T02:43:07.336Z,49937.74,49919.83,49920.87
2021-06-13T02:43:13.054Z,49937.74,49919.83,49920.69
2021-06-13T02:43:18.905Z,49937.74,49919.83,49920.6
2021-06-13T02:43:24.631Z,49937.74,49919.83,49920.71
2021-06-13T02:43:30.371Z,49937.74,49919.83,49920.71
2021-06-13T02:43:36.124Z,49937.74,49919.83,49919.77
2021-06-13T02:43:41.843Z,49937.74,49919.83,49912.91
2021-06-13T02:43:47.557Z,49937.74,49919.83,49910.98
2021-06-13T02:43:53.279Z,49937.74,49919.83,49910.98
2021-06-13T02:43:59.005Z,49937.74,49919.83,49910.59
2021-06-13T02:44:06.089Z,49937.74,49919.83,49910.81
2021-06-13T02:44:11.859Z,49947.27,49919.83,49910.93
2021-06-13T02:44:17.650Z,49947.27,49919.83,49910.93
2021-06-13T02:44:23.658Z,49947.27,49919.83,49910.93
2021-06-13T02:44:29.379Z,49947.27,49919.83,49910.93
2021-06-13T02:44:35.329Z,49947.27,49919.83,49910.63
2021-06-13T02:44:42.630Z,49947.27,49919.83,49910.73
2021-06-13T02:44:48.385Z,49947.27,49919.83,49910.84
2021-06-13T02:44:54.102Z,49947.27,49919.83,49910.84
2021-06-13T02:44:59.821Z,49947.27,49919.83,49910.84
2021-06-13T02:45:05.537Z,49947.27,49919.83,49909.44
2021-06-13T02:45:11.490Z,49947.27,49919.83,49909.42
2021-06-13T02:45:18.760Z,49947.27,49919.83,49910.36
2021-06-13T02:45:24.601Z,49947.27,49919.83,49911.17
2021-06-13T02:45:30.588Z,49947.27,49919.83,49911.17
2021-06-13T02:45:36.309Z,49947.27,49919.83,49911.17
2021-06-13T02:45:42.028Z,49947.27,49919.83,49910.39
2021-06-13T02:45:47.764Z,49947.27,49919.83,49910.39
2021-06-13T02:45:54.718Z,49947.27,49919.83,49910.3
2021-06-13T02:46:00.448Z,49947.27,49919.83,49909.38
2021-06-13T02:46:06.392Z,49947.27,49919.83,49909.32
2021-06-13T02:46:12.338Z,49947.27,49919.83,49909.3
2021-06-13T02:46:18.055Z,49947.27,49919.83,49907.79
2021-06-13T02:46:23.903Z,49947.27,49919.83,49906.6
2021-06-13T02:46:31.156Z,49947.27,49919.83,49904.98
2021-06-13T02:46:39.125Z,49947.27,49919.83,49887.73
2021-06-13T02:46:44.971Z,49947.27,49919.83,49855.02
2021-06-13T02:46:50.918Z,49947.27,49919.83,49853.9
2021-06-13T02:46:56.644Z,49947.27,49919.83,49850.8
2021-06-13T02:47:04.315Z,49947.27,49919.83,49848.09
2021-06-13T02:47:14.013Z,49947.27,49919.83,49845.05
2021-06-13T02:47:19.803Z,49947.27,49919.83,49841.15
2021-06-13T02:47:25.551Z,49947.27,49919.83,49841
2021-06-13T02:47:31.268Z,49947.27,49919.83,49840.18
2021-06-13T02:47:40.892Z,49947.27,49919.83,49836.97
2021-06-13T02:47:49.210Z,49947.27,49919.83,49836.93
2021-06-13T02:47:54.927Z,49947.27,49919.83,49836.74
2021-06-13T02:48:00.673Z,49947.27,49919.83,49836.74
2021-06-13T02:48:06.399Z,49947.27,49919.83,49835.46
2021-06-13T02:48:14.781Z,49947.27,49919.83,49835.02
2021-06-13T02:48:23.160Z,49947.27,49919.83,49834.74
2021-06-13T02:48:29.109Z,49947.27,49919.83,49831.48
2021-06-13T02:48:35.082Z,49947.27,49919.83,49831.46
2021-06-13T02:48:40.805Z,49947.27,49919.83,49830.17
2021-06-13T02:48:49.768Z,49947.27,49919.83,49827.3
2021-06-13T02:48:56.566Z,49947.27,49919.83,49827.08
2021-06-13T02:49:02.287Z,49947.27,49919.83,49827.02
2021-06-13T02:49:08.240Z,49947.27,49919.83,49825.51
2021-06-13T02:49:13.959Z,49947.27,49919.83,49825.51
2021-06-13T02:49:19.739Z,49947.27,49919.83,49825.52
2021-06-13T02:49:27.502Z,49947.27,49919.83,49825.53
2021-06-13T02:49:38.110Z,49947.27,49919.83,49826.39
2021-06-13T02:49:43.824Z,49947.27,49919.83,49826.25
2021-06-13T02:49:49.779Z,49947.27,49919.83,49826.25
2021-06-13T02:49:55.499Z,49947.27,49919.83,49825.75
2021-06-13T02:50:02.862Z,49947.27,49919.83,49825.75
2021-06-13T02:50:08.597Z,49947.27,49919.83,49825.76
2021-06-13T02:50:15.463Z,49947.27,49919.83,49819.41
2021-06-13T02:50:21.244Z,49947.27,49919.83,49815.11
2021-06-13T02:50:26.970Z,49947.27,49919.83,49815.11
2021-06-13T02:50:32.694Z,49947.27,49919.83,49817.19
2021-06-13T02:50:41.644Z,49947.27,49919.83,49817.39
2021-06-13T02:50:50.848Z,49947.27,49919.83,49817.78
2021-06-13T02:50:56.565Z,49947.27,49919.83,49816.18
2021-06-13T02:51:02.288Z,49947.27,49919.83,49816.19
2021-06-13T02:51:08.018Z,49947.27,49919.83,49816.19
2021-06-13T02:51:16.627Z,49947.27,49919.83,49816.19
2021-06-13T02:51:24.452Z,49947.27,49919.83,49812.56
2021-06-13T02:51:30.178Z,49947.27,49919.83,49810.9
2021-06-13T02:51:35.910Z,49947.27,49919.83,49810.14
2021-06-13T02:51:41.634Z,49947.27,49919.83,49808.18
2021-06-13T02:51:52.148Z,49947.27,49919.83,49821.09
2021-06-13T02:52:02.619Z,49947.27,49919.83,49821.51
2021-06-13T02:52:08.328Z,49947.27,49919.83,49824.66
2021-06-13T02:52:14.051Z,49947.27,49919.83,49824.66
2021-06-13T02:52:19.892Z,49947.27,49919.83,49827.3
2021-06-13T02:52:29.119Z,49947.27,49919.83,49827.79
2021-06-13T02:52:36.482Z,49947.27,49919.83,49821.07
2021-06-13T02:52:42.200Z,49947.27,49919.83,49821.07
2021-06-13T02:52:47.924Z,49947.27,49919.83,49826.03
2021-06-13T02:52:53.875Z,49947.27,49919.83,49825.44
2021-06-13T02:52:59.658Z,49947.27,49919.83,49825.27
2021-06-13T02:53:06.507Z,49947.27,49919.83,49825.34
2021-06-13T02:53:14.922Z,49947.27,49919.83,49822.5
2021-06-13T02:53:20.702Z,49947.27,49919.83,49821.81
2021-06-13T02:53:26.424Z,49947.27,49919.83,49821.67
2021-06-13T02:53:32.147Z,49947.27,49919.83,49820.59
2021-06-13T02:53:40.570Z,49947.27,49919.83,49820.47
2021-06-13T02:53:47.334Z,49947.27,49919.83,49819.99
2021-06-13T02:53:53.056Z,49947.27,49919.83,49819.56
2021-06-13T02:53:58.789Z,49947.27,49919.83,49818.94
2021-06-13T02:54:04.511Z,49947.27,49919.83,49818.71
2021-06-13T02:54:10.228Z,49947.27,49919.83,49818.33
2021-06-13T02:54:18.590Z,49947.27,49919.83,49818.3
2021-06-13T02:54:25.966Z,49947.27,49919.83,49818.3
2021-06-13T02:54:31.912Z,49947.27,49919.83,49810.32
2021-06-13T02:54:37.679Z,49947.27,49919.83,49810.28
2021-06-13T02:54:43.411Z,49947.27,49919.83,49809.87
2021-06-13T02:54:49.130Z,49947.27,49919.83,49809.87
2021-06-13T02:54:58.103Z,49947.27,49919.83,49809.42
2021-06-13T02:55:06.119Z,49947.27,49919.83,49779.89
2021-06-13T02:55:11.902Z,49947.27,49919.83,49779.27
2021-06-13T02:55:17.863Z,49947.27,49919.83,49779.18
2021-06-13T02:55:23.580Z,49947.27,49919.83,49777.71
2021-06-13T02:55:31.337Z,49947.27,49919.83,49777.71
2021-06-13T02:55:40.705Z,49947.27,49919.83,49769.26
2021-06-13T02:55:46.422Z,49947.27,49919.83,49766.21
2021-06-13T02:55:52.367Z,49947.27,49919.83,49765.58
2021-06-13T02:55:58.087Z,49947.27,49919.83,49765.75
2021-06-13T02:56:06.424Z,49947.27,49919.83,49764.48
2021-06-13T02:56:14.188Z,49947.27,49919.83,49764.19
2021-06-13T02:56:19.914Z,49947.27,49919.83,49764.16
2021-06-13T02:56:25.866Z,49947.27,49919.83,49763.86
2021-06-13T02:56:31.584Z,49947.27,49919.83,49763.69
2021-06-13T02:56:38.729Z,49947.27,49919.83,49762.05
2021-06-13T02:56:44.461Z,49947.27,49919.83,49761.83
2021-06-13T02:56:52.925Z,49947.27,49919.83,49761.83
2021-06-13T02:56:58.866Z,49947.27,49919.83,49761.05
2021-06-13T02:57:04.598Z,49947.27,49919.83,49761.05
2021-06-13T02:57:12.743Z,49947.27,49919.83,49759.93
2021-06-13T02:57:18.689Z,49947.27,49919.83,49760.01
2021-06-13T02:57:26.224Z,49947.27,49919.83,49760.01
2021-06-13T02:57:31.946Z,49947.27,49919.83,49757.77
2021-06-13T02:57:37.667Z,49947.27,49919.83,49757.77
2021-06-13T02:57:43.390Z,49947.27,49919.83,49757.91
2021-06-13T02:57:53.512Z,49947.27,49919.83,49757.05
2021-06-13T02:57:59.910Z,49947.27,49919.83,49755.18
2021-06-13T02:58:05.698Z,49947.27,49919.83,49755.18
2021-06-13T02:58:11.655Z,49947.27,49919.83,49749.82
2021-06-13T02:58:17.367Z,49947.27,49919.83,49749.82
2021-06-13T02:58:23.087Z,49947.27,49919.83,49749.37
2021-06-13T02:58:32.506Z,49947.27,49919.83,49749.52
2021-06-13T02:58:38.880Z,49947.27,49919.83,49749.52
2021-06-13T02:58:44.604Z,49947.27,49919.83,49749.52
2021-06-13T02:58:50.375Z,49947.27,49919.83,49747.26
2021-06-13T02:58:56.322Z,49947.27,49919.83,49747.63
2021-06-13T02:59:02.039Z,49947.27,49919.83,49747.13
2021-06-13T02:59:08.872Z,49947.27,49919.83,49747.13
2021-06-13T02:59:16.670Z,49947.27,49919.83,49745.9
2021-06-13T02:59:22.440Z,49947.27,49919.83,49746.01
2021-06-13T02:59:28.164Z,49947.27,49919.83,49746.11
2021-06-13T02:59:33.891Z,49947.27,49919.83,49742.38
2021-06-13T02:59:40.752Z,49947.27,49919.83,49742.46
2021-06-13T02:59:46.470Z,49947.27,49919.83,49742.42
2021-06-13T02:59:55.081Z,49947.27,49919.83,49742.43
2021-06-13T03:00:00.801Z,49947.27,49919.83,49757.36
2021-06-13T03:00:06.696Z,49947.27,49919.83,49757.36
2021-06-13T03:00:16.773Z,49947.27,49795.37,49757.33
2021-06-13T03:00:22.489Z,49947.27,49795.37,49757.39
2021-06-13T03:00:28.210Z,49784.46,49795.37,49754.82
2021-06-13T03:00:33.938Z,49784.46,49795.37,49754.8
2021-06-13T03:00:39.661Z,49784.46,49795.37,49754.8
2021-06-13T03:00:45.608Z,49784.46,49795.37,49753.82
2021-06-13T03:00:51.344Z,49784.46,49795.37,49753.82
2021-06-13T03:00:57.294Z,49784.46,49795.37,49723.41
2021-06-13T03:01:03.307Z,49784.46,49795.37,49723.26
2021-06-13T03:01:09.077Z,49784.46,49795.37,49722.89
2021-06-13T03:01:14.797Z,49784.46,49795.37,49722.83
2021-06-13T03:01:20.517Z,49784.46,49795.37,49715.71
2021-06-13T03:01:26.244Z,49784.46,49795.37,49712.6
2021-06-13T03:01:31.967Z,49784.46,49795.37,49708.54
2021-06-13T03:01:37.920Z,49784.46,49795.37,49706.02
2021-06-13T03:01:43.653Z,49784.46,49795.37,49706.02
2021-06-13T03:01:49.372Z,49784.46,49795.37,49705.09
2021-06-13T03:01:55.318Z,49784.46,49795.37,49702.8
2021-06-13T03:02:01.168Z,49784.46,49795.37,49702.66
2021-06-13T03:02:06.885Z,49784.46,49795.37,49702.63
2021-06-13T03:02:12.617Z,49713.18,49795.37,49702.55
2021-06-13T03:02:18.346Z,49713.18,49795.37,49702.55
2021-06-13T03:02:24.108Z,49713.18,49795.37,49702.55
2021-06-13T03:02:29.823Z,49713.18,49795.37,49700.41
2021-06-13T03:02:36.817Z,49713.18,49653.17,49698.9
2021-06-13T03:02:42.539Z,49713.18,49653.17,49697.91
2021-06-13T03:02:48.263Z,49713.18,49653.17,49697.31
2021-06-13T03:02:53.985Z,49713.18,49653.17,49697.28
2021-06-13T03:02:59.761Z,49713.18,49653.17,49696.46
2021-06-13T03:03:05.484Z,49713.18,49653.17,49687.33
2021-06-13T03:03:11.217Z,49713.18,49653.17,49686.8
2021-06-13T03:03:16.940Z,49713.18,49653.17,49685.91
2021-06-13T03:03:22.664Z,49713.18,49653.17,49685.91
2021-06-13T03:03:28.430Z,49713.18,49653.17,49681.99
2021-06-13T03:03:34.152Z,49713.18,49653.17,49681.93
2021-06-13T03:03:39.873Z,49713.18,49653.17,49663
2021-06-13T03:03:45.834Z,49713.18,49653.17,49661.45
2021-06-13T03:03:51.551Z,49713.18,49653.17,49657.7
2021-06-13T03:03:57.344Z,49713.18,49653.17,49651.56
2021-06-13T03:04:03.290Z,49713.18,49653.17,49644.7
2021-06-13T03:04:09.011Z,49713.18,49653.17,49640.07
2021-06-13T03:04:14.733Z,49713.18,49653.17,49638.07
2021-06-13T03:04:20.461Z,49713.18,49653.17,49637.87
2021-06-13T03:04:26.215Z,49713.18,49653.17,49614.47
2021-06-13T03:04:31.939Z,49508.59,49653.17,49612.29
2021-06-13T03:04:37.667Z,49508.59,49653.17,49611.78
2021-06-13T03:04:43.383Z,49508.59,49653.17,49611.78
2021-06-13T03:04:49.100Z,49508.59,49653.17,49610.26
2021-06-13T03:04:56.384Z,49508.59,49555.07,49610.26
